paper_id,title
1406-FIND,Abstractive Summarization of Bengali Academic Videos Based on Audio Subtitles
1124-MAIN,"Rethinking Hallucinations: Correctness, Consistency, and Prompt Multiplicity"
122-SRW,Detecting Overflow in Compressed Token Representations for Retrieval-Augmented Generation
251-FIND,The Unintended Trade-off of AI Alignment: Balancing Hallucination Mitigation and Safety in LLMs
752-MAIN,Cross-lingual and Word-Independent Methods for Quantifying Degree of Grammaticalization
1256-FIND,SD-E2: Semantic Exploration for Reasoning Under Token Budgets
1332-MAIN,Surprisal and Metaphor Novelty Judgments: Moderate Correlations and Divergent Scaling Effects Revealed by Corpus-Based and Synthetic Datasets
185-FIND,Denoising Concept Vectors with Sparse Autoencoders for Improved Language Model Steering
307-MAIN,"Hey, wait a minute: on at-issue sensitivity in Language Models"
875-FIND,MATH-IDN: A Multilingual Mathematical Problem Solving Dataset Featuring Local Languages in Indonesia
632-MAIN,Exploring Generative Process Reward Modeling for Semi-Structured Data: A Case Study of Table Question Answering
74-IND,Is Micro Domain-Adaptive Pre-Training Effective for Real-World Operations? Multi-Step Evaluation Reveals Potential and Bottlenecks
592-FIND,Better as Generators Than Classifiers: Leveraging LLMs and Synthetic Data for Low-Resource Multilingual Classification
783-FIND,ReBPE: Iteratively Improving the Internal Structure of a Structured Tokeniser by Mining its Internal Structure
1092-MAIN,ConLID: Supervised Contrastive Learning for Low-Resource Language Identification
160-SRW,"What the Router Sees Matters: Funnel Pooling for Fast, Content Driven Expert Routing"
1387-FIND,Vietnamese Automatic Speech Recognition: A Revisit
634-MAIN,"Out of Distribution, Out of Luck: Process Rewards Misguide Reasoning Models"
1120-FIND,Do LLMs model human linguistic variation? A case study in Hindi-English do-verb code-mixing
817-FIND,Can ChatGPT Really Understand Modern Chinese Poetry?
896-MAIN,On the Additive Compositionality of Task Vectors in VisionÐ²Ð‚â€œLanguage Models
693-FIND,Interpretable Graph-Language Modeling for Detecting Youth Illicit Drug Use
1203-MAIN,Multimodal Conversation Structure Understanding
1013-SRW,"Rethinking the Evaluation of Alignment Methods: Insights into Diversity, Generalisation, and Safety"
931-FIND,Benchmarking the Energy Savings with Speculative Decoding Strategies
1019-MAIN,KG-CRAFT: Knowledge Graph-based Contrastive Reasoning with LLMs for Enhancing Automated Fact-checking
718-MAIN,Beyond Tokens: Concept-Level Training Objectives for LLMs
1080-FIND,Ranking Human and LLM Texts Using Locality Statistics
643-FIND,Token-Level Precise Attack on RAG: Searching for the Best Alternatives to Mislead Generation
660-FIND,"Who You Are, What You Say: Intra- and Inter- Context Personality for Emotion Recognition in Conversation"
793-MAIN,Decomposition-Enhanced Training for Post-Hoc Attributions in Language Models
1099-MAIN,"Aligning Text, Code, and Vision: A Multi-Objective Reinforcement Learning Framework for Text-to-Visualization"
1122-MAIN,AICD Bench: A Challenging Benchmark for AI-Generated Code Detection
607-MAIN,Amory: Building Coherent Narrative-Driven Agent Memory through Agentic Reasoning
68-SRW,Thesis Proposal: Development of End-to-End Speech Translation Models for Indian Languages
28-IND,PersonaTrace: Synthesizing Realistic Digital Footprints with LLM Agents
107-FIND,The Mediomatix Corpus: Parallel Data for Romansh Idioms via Comparable Schoolbooks
969-MAIN,Continual-learning for Modelling Low-Resource Languages from Large Language Models
240-FIND,ATOM: AdapTive and OptiMized dynamic temporal knowledge graph construction using LLMs
673-FIND,AfriMMT-EA: Multi-domain Machine Translation for Low-Resource East African Languages
171-SRW,You Didn't Have to Say It Like That: Subliminal Learning from Faithful Paraphrases
24-SRW,Comprehensive Comparison of RAG Methods Across Multi-Domain Conversational QA
145-IND,MIRAGE: Metadata-guided Image Retrieval and Answer Generation for E-commerce Troubleshooting
627-FIND,ElectoralCheck: Benchmarking LLM Political Stances on Election Topics
38-IND,SymPyBench: A Dynamic Benchmark for Scientific Reasoning with Executable Python Code
688-FIND,ThinkPilot: Steering Reasoning Models via Automated Think-prefixes Optimization
1412-FIND,Active Learning with Non-Uniform Costs for African Natural Language Processing
397-FIND,Nuanced Toxicity Detection in Spanish: A New Corpus and Benchmark Study
78-SRW,A Computational Forensic Linguistic Analysis of Narrative and Question-Answer Structures in Italian Police Interrogation Transcripts
487-FIND,CrisiText: A dataset of warning messages for LLM training in emergency communication
215-MAIN,Lost in Activations: A Neuron-level Analysis of Encoders for Cross-Lingual Emotion Detection
655-MAIN,HateXScore: A Metric Suite for Evaluating Reasoning Quality in Hate Speech Explanations
903-FIND,Toward Safe and Human-Aligned Game Conversational Recommendation via Multi-Agent Decomposition
446-MAIN,Morpheme Matters: Morpheme-Based Subword Tokenization for Korean Language Models
294-FIND,Comprehensive Study of Bilingual and Multi-category Instruction Pre-training
93-MAIN,JiraiBench: A Bilingual Benchmark for Evaluating Large Language Models' Detection of Human risky health behavior Content in Jirai Community
348-FIND,TELLME: Test-Enhanced Learning for Language Model Enrichment
468-MAIN,Tug-of-war between idioms' figurative and literal interpretations in LLMs
719-FIND,MultiCW: A Large-Scale Balanced Benchmark Dataset for Training Robust Check-Worthiness Detection Models
112-IND,Lessons from the Field: An Adaptable Lifecycle Approach to Applied Dialogue Summarization
162-IND,A Hybrid Supervised-LLM Pipeline for Actionable Suggestion Mining in Unstructured Customer Reviews
44-SRW,Thesis Proposal: Multimodal Benchmark for Music Understanding in Large Language Models
50-SRW,Chronocept: Instilling a Sense of Time in Machines
1033-FIND,Argument Component Segmentation with Fine-Tuned Large Language Models
243-MAIN,CRADLE Bench: A Clinician-Annotated Benchmark for Multi-Faceted Mental Health Crisis and Safety Risk Detection
418-FIND,Do Large Language Models Reflect Demographic Pluralism in Safety?
650-MAIN,MetaLead: A Comprehensive Human-Curated Leaderboard Dataset for Transparent Reporting of Machine Learning Experiments
1068-FIND,IRPO: Implicit Policy Regularized Preference Optimization
480-FIND,The Hidden Bias: A Study on Explicit and Implicit Political Stereotypes in Large Language Models
869-FIND,HARM: Learning Hate-Aware Reward Model for Evaluating Natural Language Explanations of Offensive Content
36-FIND,Being Kind IsnÐ²Ð‚â„¢t Always Being Safe: Diagnosing Affective Hallucination in LLMs
391-FIND,Detecting Winning Arguments with Large Language Models and Persuasion Strategies
95-IND,VideoMind: Thinking in Steps for Long Video Understanding
568-MAIN,AudioJudge: Understanding What Works in Large Audio Model Based Speech Evaluation
1151-MAIN,Dynamic Cheatsheet: Test-Time Learning with Adaptive Memory
1308-FIND,SrcMix: Mixing of Related Source Languages Benefits Extremely Low-resource Machine Translation
1161-MAIN,DivMerge: A divergence-based model merging method for multi-tasking
1180-FIND,Better Call CLAUSE: A Discrepancy Benchmark for Auditing LLMs Legal Reasoning Capabilities
19-IND,SCRIPTMIND: Crime Script Inference and Cognitive Evaluation for LLM-based Social Engineering Scam Detection System
593-MAIN,From Plausible to Faithful: Optimizing the Faithfulness of LLM Explanations
3233-CL,LLMs and Cultural Values: The Impact of Prompt Language and Explicit Cultural Framing
1187-FIND,Beyond a Single Extractor: Re-thinking HTML-to-Text Extraction for LLM Pre-training
677-FIND,Harnessing Consistency for Robust Test-Time LLM Ensemble
122-IND,PROBES : Performance and Relevance Observation for BEtter Search
608-FIND,"Thinking Long, but Short: Stable Sequential Test-Time Scaling for Large Reasoning Models"
1047-FIND,ORSO QGen: Odds-Ratio Steerable Optimization for Controlling Question Generation
374-FIND,Confidence-Driven Multi-Scale Model Selection for Cost-Effective NLU
1000-FIND,Show or Tell? Modeling the evolution of request-making in Human-LLM conversations
848-FIND,How Many Ratings per Item are Necessary for Reliable Significance Testing?
254-MAIN,Discourse Graph Guided Document Translation with Large Language Models
1369-FIND,AGIC: Attention-Guided Image Captioning to Improve Caption Relevance
1004-FIND,Multilingual Self-Taught Faithfulness Evaluators
478-FIND,PIRA: Preference-Oriented Instruction-Tuned Reward Models with Dual Aggregation
1188-MAIN,HarfoSokhan: A Comprehensive Parallel Dataset for Transitions between Persian Colloquial and Formal Variations
220-FIND,Harmful Factuality: LLMs Correcting What They Shouldn't
115-MAIN,Do language models accommodate their users? A study of linguistic convergence
89-MAIN,Automated Screening of Antibacterial Nanoparticle Literature: Dataset Curation and Model Evaluation
1225-FIND,Coding Agents with Multimodal Browsing are General-Purpose Problem Solvers
558-MAIN,Martingale Foresight Sampling: A Principled Approach to Inference-Time LLM Decoding
369-MAIN,Optical Character Recognition for the International Phonetic Alphabet
78-MAIN,H-MEM: Hierarchical Memory for High-Efficiency Long-Term Reasoning in LLM Agents
97-IND,CASPER: Bridging Discrete and Continuous Prompt Optimization through Feedback-Guided Gradient Descent
625-MAIN,Text Classification Under Class Distribution Shift: A Survey
162-FIND,HiKE: Hierarchical Evaluation Framework for Korean-English Code-Switching Speech Recognition
1198-FIND,Reasoning Beyond Literal: Cross-style Multimodal Reasoning for Figurative Language Understanding
1102-MAIN,The Relevance of Value Systems for Offensive Language Detection
807-MAIN,FFE-Hallu: Hallucinations in Fixed Figurative Expressions: A Benchmark of Idioms and Proverbs in the Persian Language
1221-MAIN,Tokenizer-Aware Cross-Lingual Adaptation of Decoder-Only LLMs through Embedding Relearning and Swapping
812-FIND,Revealing Redundant Syntax in Large Language Models through Multi-Hop Dependency Paths
1148-MAIN,DeepInsert: Early Layer Bypass for Efficient and Performant Multimodal Understanding
536-FIND,SchemaGraphSQL: Efficient Schema Linking with Pathfinding Graph Algorithms for Text-to-SQL on Large-Scale Databases
198-FIND,MAPS: A Multilingual Benchmark for Agent Performance and Security
386-MAIN,Controlling Reading Ease with Gaze-Guided Text Generation
141-MAIN,"Cetvel: A Unified Benchmark for Evaluating Language Understanding, Generation and Cultural Capacity of LLMs for Turkish"
100-FIND,Rethinking Data Mixture for Large Language Models: A Comprehensive Survey and New Perspectives
691-FIND,Beyond Coherence: Improving Temporal Consistency and Interpretability in Dynamic Topic Models
359-MAIN,Layer-wise Swapping for Generalizable Multilingual Safety
147-SRW,"Bring the Apple, Not the Sofa: Impact of Irrelevant Context in Embodied AI Commands on VLA Models"
286-FIND,Suppressing Final Layer Hidden State Jumps in Transformer Pretraining
91-IND,ReflectiveRAG: Rethinking Adaptivity in Retrieval-Augmented Generation
143-MAIN,Do NOT Classify and Count: Hybrid Attribute Control Success Evaluation
15-IND,Iterative Structured Pruning for Large Language Models with Multi-Domain Calibration
37-MAIN,Can Reasoning Help Large Language Models Capture Human Annotator Disagreement?
433-MAIN,PortOldBERT: Portuguese Historical Language Models
99-MAIN,Democratic or Authoritarian? Probing a New Dimension of Political Biases in Large Language Models
175-FIND,SpatialMath: Spatial Comprehension-Infused Symbolic Reasoning for Mathematical Problem-Solving
1104-MAIN,Instruction Tuning with and without Context: Behavioral Shifts and Downstream Impact
529-MAIN,Vision-Language Models Align with Human Neural Representations in Concept Processing
1168-FIND,What Matters to an LLM? Behavioral and Computational Evidences from Summarization
590-MAIN,NarraBench: A Comprehensive Framework for Narrative Benchmarking
1296-FIND,Multi-Hall-SA: A Cross-lingual Benchmark for Multi-Type Hallucination Detection in Low-Resource South African Languages
122-MAIN,IYKYK: Using language models to decode extremist cryptolects
948-MAIN,Translation via Annotation: A Computational Study of Translating Classical Chinese into Japanese
1105-FIND,MMRA: A Benchmark for Evaluating Multi-Granularity and Multi-Image Relational Association Capabilities in Large Visual Language Models
979-FIND,R-GDA: Reflective Guidance Data Augmentation with Multi-Agent Feedback for Domain-Specific Named Entity Recognition
999-FIND,CLICKER: Cross-Lingual Knowledge Editing via In-Context Learning with Adaptive Stepwise Reasoning
827-MAIN,Stop Taking Tokenizers for Granted: They Are Core Design Decisions in Large Language Models
917-FIND,Pretraining Language Models for Diachronic Linguistic Change Discovery
696-MAIN,BeDiscovER: The Benchmark of Discourse Understanding in the Era of Reasoning Language Models
1002-FIND,Cards Against Contamination: TCG-Bench for Difficulty-Scalable Multilingual LLM Reasoning
47-FIND,Aligning Large Vision-Language Models via Joint Multimodal Preference Optimization
1405-MAIN,Redefining Retrieval Evaluation in the Era of LLMs
1012-SRW,Machine Translation for Low-Resource Languages through Monolingual Data and LLM: A Case Study of English-to-Basque
23-IND,Compact Multimodal Language Models as Robust OCR Alternatives for Noisy Textual Clinical Reports
134-IND,Synthesizing question answering data from financial documents: An End-to-End Multi-Agent Approach
760-MAIN,Calibrating Beyond English: Language Diversity for Better Quantized Multilingual LLMs
560-MAIN,Is This LLM Library Learning? Evaluation Must Account For Compute and Behaviour
451-MAIN,Knowledge Augmentation Enhances Token Classification for Recipe Understanding
396-FIND,Best-of-L: Cross-Lingual Reward Modeling for Mathematical Reasoning
1018-FIND,Stay Focused: Problem Drift in Multi-Agent Debate
1170-MAIN,Beyond Understanding: Evaluating the Pragmatic Gap in LLMs' Cultural Processing of Figurative Language
919-FIND,Improving Language Identification for Code-Switched Speech: The Pivotal Role of Accented English
116-FIND,LayerNorm vs RMSNorm: Geometric Perspective and a Case Against Mean Subtraction
45-IND,MizanQA: A Benchmark for Multi-Answer Moroccan Legal QA
1193-FIND,Human-Aligned Faithfulness in Toxicity Explanations of LLMs
273-MAIN,Mitigating Degree Bias in Hypergraphs via Attribute-as-Structure Approach
434-FIND,MEDAL: A Framework for Benchmarking LLMs as Multilingual Open-Domain Dialogue Evaluators
1132-MAIN,Revisiting Generalization Across Difficulty Levels: ItÐ²Ð‚â„¢s Not So Easy
3052-CL,How Can We Effectively Expand the Vocabulary of LLMs with 0.01GB of Target Language Text?
40-SRW,Kahaani: A Multimodal Co-Creative Storytelling System
161-SRW,TimeRes: A Turkish Benchmark For Evaluating Temporal Understanding of Large Language Models
405-FIND,RECAP: REwriting Conversations for Intent Understanding in Agentic Planning
201-MAIN,NP-Hard Lower Bound Complexity for Semantic Self-Verification
566-MAIN,ARC: Argument Representation and Coverage Analysis for Zero-Shot Long Document Summarization with Instruction Following LLMs
92-MAIN,"Analogical Structure, Minimal Contextual Cues and Contrastive Distractors: Input Design for Sample-Efficient Linguistic Rule Induction"
1204-FIND,Event Detection with a Context-Aware Encoder and LoRA for Improved Performance on Long-Tailed Classes
249-FIND,Scaling Data-Constrained Language Models with Synthetic Data
1266-MAIN,SCALAR: Scientific Citation-based Live Assessment of Long-context Academic Reasoning
1395-MAIN,What Does Infect Mean to Cardio? Investigating the Role of Clinical Specialty Data in Medical LLMs
1053-MAIN,Post-ASR Correction in Hindi: Comparing Language Models and Large Language Models in Low-Resource Scenarios
236-MAIN,Improving LLM Domain Certification with Pretrained Guide Models
951-MAIN,Common Sense or Ableism? Rethinking Commonsense Reasoning Through the Lens of Disability
427-FIND,Adversarial Decoding: Generating Readable Documents for Adversarial Objectives
965-MAIN,MedQA-CS: Benchmarking Large Language Models Clinical Skills Using an AI-SCE Framework
1207-FIND,Think Hard Only When Needed: A Hybrid Best-of-N and Beam Search for Efficient Test-Time Compute
654-MAIN,Enhancing the Safety of Medical Vision-Language Models by Synthetic Demonstrations
15-MAIN,Teams of LLM Agents can Exploit Zero-Day Vulnerabilities
888-MAIN,WhatÐ²Ð‚â„¢s Missing in Vision-Language Models? Probing Their Struggles with Causal Order Reasoning
571-FIND,TechING: Towards Real World Technical Image Understanding via VLMs
1126-MAIN,Hype or not? Formalizing Automatic Promotional Language Detection in Biomedical Research
772-MAIN,Bringing Emerging Architectures to Sequence Labeling in NLP
458-MAIN,DETECT: Determining Ease and Textual Clarity of German Text Simplifications
94-IND,PatentVision: A multimodal method for drafting patent applications
1004-SRW,Domain Adaptation of Image Encoder for Multimodal Manga Translation
689-FIND,LitE-SQL: A Lightweight and Efficient Text-to-SQL Framework with Vector-based Schema Linking and Execution-Guided Self-Correction
34-IND,SELENE: Selective and Evidence-Weighted LLM Debating for Efficient and Reliable Reasoning
148-FIND,ART: Adaptive Reasoning Trees for Explainable Claim Verification
158-SRW,FluffInjector: Diagnosing Logical Consistency Failures in Chain-of-Thought Reward Models
237-FIND,CodeGuard: Improving LLM Guardrails in CS Education
66-IND,BornoDrishti: Leveraging Vision Encoders and Domain-Adaptive Learning for Bangla OCR on Diverse Documents
656-MAIN,Measuring Mechanistic Independence: Can Bias Be Removed Without Erasing Demographics?
437-FIND,Which Works Best for Vietnamese? A Practical Study of Information Retrieval Methods across Domains
168-IND,Do Clinical Question Answering Systems Really Need Specialised Medical Fine Tuning?
412-FIND,Modeling Turn-Taking with Semantically Informed Gestures
853-FIND,Efficient Table Retrieval and Understanding with Multimodal Large Language Models
533-MAIN,BabyBabelLM: A Multilingual Benchmark of Developmentally Plausible Training Data
1248-FIND,LARA: LLM-based Agile Power Distribution Network Restoration from Disastrous Events
905-FIND,Linguistic Cues for LLM-based Implicit Discourse Relation Classification
113-FIND,Detecting Primary Progressive Aphasia (PPA) from Text: A Benchmarking Study
844-FIND,JuriFindIT: an Italian legal retrieval dataset
252-FIND,The ModelÐ²Ð‚â„¢s Language Matters: A Comparative Privacy Analysis of LLMs
135-MAIN,A Benchmark for Audio Reasoning Capabilities of Multimodal Large Language Models
109-FIND,JEEM: Vision-Language Understanding in Four Arabic Dialects
403-FIND,"Actors, Frames and Arguments: A Multi-Decade Computational Analysis of Climate Discourse in Financial News using Large Language Models"
116-IND,Tailoring Rumor Debunking to You: Diversifying Chinese Rumor-Debunking Passages with an LLM-Driven Simulated Feedback-Enhanced Framework
1087-FIND,Improving the OOD Performance of Closed-Source LLMs on NLI Through Strategic Data Selection
705-MAIN,Confidence-Calibrated Small-Large Language Model Collaboration for Cost-Efficient Reasoning
59-MAIN,The Pragmatic Mind of Machines: Tracing the Emergence of Pragmatic Competence in Large Language Models
881-MAIN,Beyond Names: How Grammatical Gender Markers Bias LLM-based Educational Recommendations
31-FIND,WorkForceAgent-R1: Incentivizing Reasoning Capability in LLM-based Web Agents via Reinforcement Learning
447-MAIN,SPARTA: Evaluating Reasoning Segmentation Robustness through Black-Box Adversarial Paraphrasing in Text Autoencoder Latent Space
782-MAIN,Boundary-Aware LLM Augmentation for Low-Resource Event Argument Extraction
537-MAIN,How Much Pretraining Does Structured Data Need?
1123-MAIN,Safeguarding Language Models via Self-Destruct Trapdoor
1372-FIND,VisualÐ²Ð‚â€œLinguistic Abductive Reasoning with LLMs for Knowledge-based Visual Question Answering
1212-MAIN,NG-Router: Graph-Supervised Multi-Agent Collaboration for Nutrition Question Answering
168-FIND,Multilingual Retrieval-Augmented Generation for Knowledge-Intensive Question Answering Task
961-MAIN,Can LLMs reason over extended multilingual contexts? Towards long-context evaluation beyond retrieval over haystacks
1191-FIND,Can Models Help Us Create Better Models? Evaluating LLMs as Data Scientists
870-MAIN,Multilingual Amnesia: On the Transferability of Unlearning in Multilingual LLMs
741-FIND,Similar Region Search using LLMs on Spatial Feature Space
361-MAIN,Are My Optimized Prompts Compromised? Exploring Vulnerabilities of LLM-based Optimizers
743-FIND,SLANG-GraphRAG: Multi-Layered Retrieval with Domain-Specific Knowledge for Low Resource Social Media Conversations
161-IND,CareerPathKG: Knowledge Graph Integrated Framework for Career Intelligence
259-MAIN,StarFlow: Generating Structured Workflow Outputs From Sketch Images
1091-MAIN,Principled Self-Correction in Discrete Diffusion: A UCB-Guided Framework for Text Generation
219-MAIN,Attacker's Noise Can Manipulate Your Audio-based LLM in the Real World
27-FIND,Entity-aware Cross-lingual Claim Detection for Automated Fact-checking
936-MAIN,Now You Hear Me: Audio Narrative Attacks Against Large AudioÐ²Ð‚â€œLanguage Models
588-MAIN,STREAM-ZH: Simplified Topic Retrieval Exploration and Analysis Module for Chinese Language
65-FIND,Rad-Flamingo: A Multimodal Prompt driven Radiology Report Generation Framework with Patient-Centric Explanations
331-MAIN,A Tale of Two Scripts: Transliteration and Post-Correction for Judeo-Arabic
611-FIND,TruthTrap: A Bilingual Benchmark for Evaluating Factually Correct Yet Misleading Information in Question Answering
58-MAIN,T2-RAGBench: Text-and-Table Aware Retrieval-Augmented Generation
907-FIND,SpARK: An Embarrassingly Simple Sparse Watermarking in LLMs with Enhanced Text Quality
170-MAIN,Benchmarking Temporal Reasoning and Alignment Across Chinese Dynasties
278-MAIN,Generative Personality Simulation via Theory-Informed Structured Interview
763-MAIN,LaCoMSA: Language-Consistency Multilingual Self-Alignment with Latent Representation Rewarding
126-IND,Aligning Paralinguistic Understanding and Generation in Speech LLMs via Multi-Task Reinforcement Learning
1310-MAIN,Language Lives in Sparse Dimensions: Toward Interpretable and Efficient Multilingual Control for Large Language Models
269-MAIN,WebRollback: Enhancing Web Agents with Explicit Rollback Mechanisms
